# 时间(微秒) 聚合吞吐量(包/微秒) 累计聚合包数
2338800 2496.92 249692
2338900 2496.92 249692
2339000 2496.92 249692
2339100 2496.92 249692
2339200 2496.92 249692
2339300 2496.92 249692
2339400 2496.92 249692
2339500 2496.92 249692
2339600 2496.92 249692
2339700 2496.92 249692
2339800 2496.92 249692
2339900 2496.92 249692
2340000 2496.92 249692
2340100 2496.92 249692
2340200 2496.92 249692
2340300 2496.92 249692
2340400 2496.92 249692
2340500 2496.92 249692
2340600 2496.92 249692
2340700 2496.92 249692
2340800 2496.92 249692
2340900 2496.92 249692
2341000 2496.92 249692
2341100 2496.92 249692
2341200 2496.92 249692
2341300 2496.92 249692
2341400 2496.92 249692
2341500 2496.92 249692
2341600 2496.92 249692
2341700 2496.92 249692
2341800 2496.92 249692
2341900 2496.92 249692
2342000 2496.92 249692
2342100 2496.92 249692
2342200 2496.92 249692
2342300 2496.92 249692
2342400 2496.92 249692
2342500 2496.92 249692
2342600 2496.92 249692
2342700 2496.92 249692
2342800 2496.92 249692
2342900 2496.92 249692
2343000 2496.92 249692
2343100 2496.92 249692
2343200 2496.92 249692
2343300 2496.92 249692
2343400 2496.92 249692
2343500 2496.92 249692
2343600 2496.92 249692
2343700 2496.92 249692
2343800 2496.92 249692
2343900 2496.92 249692
2344000 2496.92 249692
2344100 2496.92 249692
2344200 2496.92 249692
2344300 2496.92 249692
2344400 2496.92 249692
2344500 2496.92 249692
2344600 2496.92 249692
2344700 2496.92 249692
2344800 2496.92 249692
2344900 2496.92 249692
2345000 2496.92 249692
2345100 2496.92 249692
2345200 2496.92 249692
2345300 2496.92 249692
2345400 2496.92 249692
2345500 2496.92 249692
2345600 2496.92 249692
2345700 2496.92 249692
2345800 2496.92 249692
2345900 2496.92 249692
2346000 2496.92 249692
2346100 2496.92 249692
2346200 2496.92 249692
2346300 2496.92 249692
2346400 2496.92 249692
2346500 2496.92 249692
2346600 2496.92 249692
2346700 2496.92 249692
2346800 2496.92 249692
2346900 2496.92 249692
2347000 2496.92 249692
2347100 2496.92 249692
2347200 2496.92 249692
2347300 2496.92 249692
2347400 2496.92 249692
2347500 2496.92 249692
2347600 2496.92 249692
2347700 2496.92 249692
2347800 2496.92 249692
2347900 2496.92 249692
2348000 2496.92 249692
2348100 2496.92 249692
2348200 2496.92 249692
2348300 2496.92 249692
2348400 2496.92 249692
2348500 2496.92 249692
2348600 2496.92 249692
2348700 2496.92 249692
2348800 2496.92 249692
2348900 2496.92 249692
2349000 2496.92 249692
2349100 2496.92 249692
2349200 2496.92 249692
2349300 2496.92 249692
2349400 2496.92 249692
2349500 2496.92 249692
2349600 2496.92 249692
2349700 2496.92 249692
2349800 2496.92 249692
2349900 2496.92 249692
2350000 2496.92 249692
2350100 2496.92 249692
2350200 2496.92 249692
2350300 2496.92 249692
2350400 2496.92 249692
2350500 2496.92 249692
2350600 2496.92 249692
2350700 2496.92 249692
2350800 2496.92 249692
2350900 2496.92 249692
2351000 2496.92 249692
2351100 2496.92 249692
2351200 2496.92 249692
2351300 2496.92 249692
2351400 2496.92 249692
2351500 2496.92 249692
2351600 2496.92 249692
2351700 2496.92 249692
2351800 2496.92 249692
2351900 2496.92 249692
2352000 2496.92 249692
2352100 2496.92 249692
2352200 2496.92 249692
2352300 2496.92 249692
2352400 2496.92 249692
2352500 2496.92 249692
2352600 2496.92 249692
2352700 2496.92 249692
2352800 2496.92 249692
2352900 2496.92 249692
2353000 2496.92 249692
2353100 2496.92 249692
2353200 2496.92 249692
2353300 2496.92 249692
2353400 2496.92 249692
2353500 2496.92 249692
2353600 2496.92 249692
2353700 2496.92 249692
2353800 2496.92 249692
2353900 2496.92 249692
2354000 2496.92 249692
2354100 2496.92 249692
2354200 2496.92 249692
2354300 2496.92 249692
2354400 2496.92 249692
2354500 2496.92 249692
2354600 2496.92 249692
2354700 2496.92 249692
2354800 2496.92 249692
2354900 2496.92 249692
2355000 2496.92 249692
2355100 2496.92 249692
2355200 2496.92 249692
2355300 2496.92 249692
2355400 2496.92 249692
2355500 2496.92 249692
2355600 2496.92 249692
2355700 2496.92 249692
2355800 2496.92 249692
2355900 2496.92 249692
2356000 2496.92 249692
2356100 2496.92 249692
2356200 2496.92 249692
2356300 2496.92 249692
2356400 2496.92 249692
2356500 2496.92 249692
2356600 2496.92 249692
2356700 2496.92 249692
2356800 2496.92 249692
2356900 2496.92 249692
2357000 2496.92 249692
2357100 2496.92 249692
2357200 2496.92 249692
2357300 2496.92 249692
2357400 2496.92 249692
2357500 2496.92 249692
2357600 2496.92 249692
2357700 2496.92 249692
2357800 2496.92 249692
2357900 2496.92 249692
2358000 2496.92 249692
2358100 2496.92 249692
2358200 2496.92 249692
2358300 2496.92 249692
2358400 2496.92 249692
2358500 2496.92 249692
2358600 2496.92 249692
2358700 2496.92 249692
2358800 2496.92 249692
2358900 2496.92 249692
2359000 2496.92 249692
2359100 2496.92 249692
2359200 2496.92 249692
2359300 2496.92 249692
2359400 2496.92 249692
2359500 2496.92 249692
2359600 2496.92 249692
2359700 2496.92 249692
2359800 2496.92 249692
2359900 2496.92 249692
2360000 2496.92 249692
2360100 2496.92 249692
2360200 2496.92 249692
2360300 2496.92 249692
2360400 2496.92 249692
2360500 2496.92 249692
2360600 2496.92 249692
2360700 2496.92 249692
2360800 2496.92 249692
2360900 2496.92 249692
2361000 2496.92 249692
2361100 2496.92 249692
2361200 2496.92 249692
2361300 2496.92 249692
2361400 2496.92 249692
2361500 2496.92 249692
2361600 2496.92 249692
2361700 2496.92 249692
2361800 2496.92 249692
2361900 2496.92 249692
2362000 2496.92 249692
2362100 2496.92 249692
2362200 2496.92 249692
2362300 2496.92 249692
2362400 2496.92 249692
2362500 2496.92 249692
2362600 2496.92 249692
2362700 2496.92 249692
2362800 2496.92 249692
2362900 2496.92 249692
2363000 2496.92 249692
2363100 2496.92 249692
2363200 2496.92 249692
2363300 2496.92 249692
2363400 2496.92 249692
2363500 2496.92 249692
2363600 2496.92 249692
2363700 2496.92 249692
2363800 2496.92 249692
2363900 2496.92 249692
2364000 2496.92 249692
2364100 2496.92 249692
2364200 2496.92 249692
2364300 2496.92 249692
2364400 2496.92 249692
2364500 2496.92 249692
2364600 2496.92 249692
2364700 2496.92 249692
2364800 2496.92 249692
2364900 2496.92 249692
2365000 2496.92 249692
2365100 2496.92 249692
2365200 2496.92 249692
2365300 2496.92 249692
2365400 2496.92 249692
2365500 2496.92 249692
2365600 2496.92 249692
2365700 2496.92 249692
2365800 2496.92 249692
2365900 2496.92 249692
2366000 2496.92 249692
2366100 2496.92 249692
2366200 2496.92 249692
2366300 2496.92 249692
2366400 2496.92 249692
2366500 2496.92 249692
2366600 2496.92 249692
2366700 2496.92 249692
2366800 2496.92 249692
2366900 2496.92 249692
2367000 2496.92 249692
2367100 2496.92 249692
2367200 2496.92 249692
2367300 2496.92 249692
2367400 2496.92 249692
2367500 2496.92 249692
2367600 2496.92 249692
2367700 2496.92 249692
2367800 2496.92 249692
2367900 2496.92 249692
2368000 2496.92 249692
2368100 2496.92 249692
2368200 2496.92 249692
2368300 2496.92 249692
2368400 2496.92 249692
2368500 2496.92 249692
2368600 2496.92 249692
2368700 2496.92 249692
2368800 2496.92 249692
2368900 2496.92 249692
2369000 2496.92 249692
2369100 2496.92 249692
2369200 2496.92 249692
2369300 2496.92 249692
2369400 2496.92 249692
2369500 2496.92 249692
2369600 2496.92 249692
2369700 2496.92 249692
2369800 2496.92 249692
2369900 2496.92 249692
2370000 2496.92 249692
2370100 2496.92 249692
2370200 2496.92 249692
2370300 2496.92 249692
2370400 2496.92 249692
2370500 2496.92 249692
2370600 2496.92 249692
2370700 2496.92 249692
2370800 2496.92 249692
2370900 2496.92 249692
2371000 2496.92 249692
2371100 2496.92 249692
2371200 2496.92 249692
2371300 2496.92 249692
2371400 2496.92 249692
2371500 2496.92 249692
2371600 2496.92 249692
2371700 2496.92 249692
2371800 2496.92 249692
2371900 2496.92 249692
2372000 2496.92 249692
2372100 2496.92 249692
2372200 2496.92 249692
2372300 2496.92 249692
2372400 2496.92 249692
2372500 2496.92 249692
2372600 2496.92 249692
2372700 2496.92 249692
2372800 2496.92 249692
2372900 2496.92 249692
2373000 2496.92 249692
2373100 2496.92 249692
2373200 2496.92 249692
2373300 2496.92 249692
2373400 2496.92 249692
2373500 2496.92 249692
2373600 2496.92 249692
2373700 2496.92 249692
2373800 2496.92 249692
2373900 2496.92 249692
2374000 2496.92 249692
2374100 2496.92 249692
2374200 2496.92 249692
2374300 2496.92 249692
2374400 2496.92 249692
2374500 2496.92 249692
2374600 2496.92 249692
2374700 2496.92 249692
2374800 2496.92 249692
2374900 2496.92 249692
2375000 2496.92 249692
2375100 2496.92 249692
2375200 2496.92 249692
2375300 2496.92 249692
2375400 2496.92 249692
2375500 2496.92 249692
2375600 2496.92 249692
2375700 2496.92 249692
2375800 2496.92 249692
2375900 2496.92 249692
2376000 2496.92 249692
2376100 2496.92 249692
2376200 2496.92 249692
2376300 2496.92 249692
2376400 2496.92 249692
2376500 2496.92 249692
2376600 2496.92 249692
2376700 2496.92 249692
2376800 2496.92 249692
2376900 2496.92 249692
2377000 2496.92 249692
2377100 2496.92 249692
2377200 2496.92 249692
2377300 2496.92 249692
2377400 2496.92 249692
2377500 2496.92 249692
2377600 2496.92 249692
2377700 2496.92 249692
2377800 2496.92 249692
2377900 2496.92 249692
2378000 2496.92 249692
2378100 2496.92 249692
2378200 2496.92 249692
2378300 2496.92 249692
2378400 2496.92 249692
2378500 2496.92 249692
2378600 2496.92 249692
2378700 2496.92 249692
2378800 2496.92 249692
2378900 2496.92 249692
2379000 2496.92 249692
2379100 2496.92 249692
2379200 2496.92 249692
2379300 2496.92 249692
2379400 2496.92 249692
2379500 2496.92 249692
2379600 2496.92 249692
2379700 2496.92 249692
2379800 2496.92 249692
2379900 2496.92 249692
2380000 2496.92 249692
2380100 2496.92 249692
2380200 2496.92 249692
2380300 2496.92 249692
2380400 2496.92 249692
2380500 2496.92 249692
2380600 2496.92 249692
2380700 2496.92 249692
2380800 2496.92 249692
2380900 2496.92 249692
2381000 2496.92 249692
2381100 2496.92 249692
2381200 2496.92 249692
2381300 2496.92 249692
2381400 2496.92 249692
2381500 2496.92 249692
2381600 2496.92 249692
2381700 2496.92 249692
2381800 2496.92 249692
2381900 2496.92 249692
2382000 2496.92 249692
2382100 2496.92 249692
2382200 2496.92 249692
2382300 2496.92 249692
2382400 2496.92 249692
2382500 2496.92 249692
2382600 2496.92 249692
2382700 2496.92 249692
2382800 2496.92 249692
2382900 2496.92 249692
2383000 2496.92 249692
2383100 2496.92 249692
2383200 2496.92 249692
2383300 2496.92 249692
2383400 2496.92 249692
2383500 2496.92 249692
2383600 2496.92 249692
2383700 2496.92 249692
2383800 2496.92 249692
2383900 2496.92 249692
2384000 2496.92 249692
2384100 2496.92 249692
2384200 2496.92 249692
2384300 2496.92 249692
2384400 2496.92 249692
2384500 2496.92 249692
2384600 2496.92 249692
2384700 2496.92 249692
2384800 2496.92 249692
2384900 2496.92 249692
2385000 2496.92 249692
2385100 2496.92 249692
2385200 2496.92 249692
2385300 2496.92 249692
2385400 2496.92 249692
2385500 2496.92 249692
2385600 2496.92 249692
2385700 2496.92 249692
2385800 2496.92 249692
2385900 2496.92 249692
2386000 2496.92 249692
2386100 2496.92 249692
2386200 2496.92 249692
2386300 2496.92 249692
2386400 2496.92 249692
2386500 2496.92 249692
2386600 2496.92 249692
2386700 2496.92 249692
2386800 2496.92 249692
2386900 2496.92 249692
2387000 2496.92 249692
2387100 2496.92 249692
2387200 2496.92 249692
2387300 2496.92 249692
2387400 2496.92 249692
2387500 2496.92 249692
2387600 2496.92 249692
2387700 2496.92 249692
2387800 2496.92 249692
2387900 2496.92 249692
2388000 2496.92 249692
2388100 2496.92 249692
2388200 2496.92 249692
2388300 2496.92 249692
2388400 2496.92 249692
2388500 2496.92 249692
2388600 2496.92 249692
2388700 2496.92 249692
2388800 2496.92 249692
2388900 2496.92 249692
2389000 2496.92 249692
2389100 2496.92 249692
2389200 2496.92 249692
2389300 2496.92 249692
2389400 2496.92 249692
2389500 2496.92 249692
2389600 2496.92 249692
2389700 2496.92 249692
2389800 2496.92 249692
2389900 2496.92 249692
2390000 2496.92 249692
2390100 2496.92 249692
2390200 2496.92 249692
2390300 2496.92 249692
2390400 2496.92 249692
2390500 2496.92 249692
2390600 2496.92 249692
2390700 2496.92 249692
2390800 2496.92 249692
2390900 2496.92 249692
2391000 2496.92 249692
2391100 2496.92 249692
2391200 2496.92 249692
2391300 2496.92 249692
2391400 2496.92 249692
2391500 2496.92 249692
2391600 2496.92 249692
2391700 2496.92 249692
2391800 2496.92 249692
2391900 2496.92 249692
2392000 2496.92 249692
2392100 2496.92 249692
2392200 2496.92 249692
2392300 2496.92 249692
2392400 2496.92 249692
2392500 2496.92 249692
2392600 2496.92 249692
2392700 2496.92 249692
2392800 2496.92 249692
2392900 2496.92 249692
2393000 2496.92 249692
2393100 2496.92 249692
2393200 2496.92 249692
2393300 2496.92 249692
2393400 2496.92 249692
2393500 2496.92 249692
2393600 2496.92 249692
2393700 2496.92 249692
2393800 2496.92 249692
2393900 2496.92 249692
2394000 2496.92 249692
2394100 2496.92 249692
2394200 2496.92 249692
2394300 2496.92 249692
2394400 2496.92 249692
2394500 2496.92 249692
2394600 2496.92 249692
2394700 2496.92 249692
2394800 2496.92 249692
2394900 2496.92 249692
2395000 2496.92 249692
2395100 2496.92 249692
2395200 2496.92 249692
2395300 2496.92 249692
2395400 2496.92 249692
2395500 2496.92 249692
2395600 2496.92 249692
2395700 2496.92 249692
2395800 2496.92 249692
2395900 2496.92 249692
2396000 2496.92 249692
2396100 2496.92 249692
2396200 2496.92 249692
2396300 2496.92 249692
2396400 2496.92 249692
2396500 2496.92 249692
2396600 2496.92 249692
2396700 2496.92 249692
2396800 2496.92 249692
2396900 2496.92 249692
2397000 2496.92 249692
2397100 2496.92 249692
2397200 2496.92 249692
2397300 2496.92 249692
2397400 2496.92 249692
2397500 2496.92 249692
2397600 2496.92 249692
2397700 2496.92 249692
2397800 2496.92 249692
2397900 2496.92 249692
2398000 2496.92 249692
2398100 2496.92 249692
2398200 2496.92 249692
2398300 2496.92 249692
2398400 2496.92 249692
2398500 2496.92 249692
2398600 2496.92 249692
2398700 2496.92 249692
2398800 2496.92 249692
2398900 2496.92 249692
2399000 2496.92 249692
2399100 2496.92 249692
2399200 2496.92 249692
2399300 2496.92 249692
2399400 2496.92 249692
2399500 2496.92 249692
2399600 2496.92 249692
2399700 2496.92 249692
2399800 2496.92 249692
2399900 2496.92 249692
2400000 2496.92 249692
2400100 2496.92 249692
2400200 2496.92 249692
2400300 2496.92 249692
2400400 2496.92 249692
2400500 2496.92 249692
2400600 2496.92 249692
2400700 2496.92 249692
2400800 2496.92 249692
2400900 2496.92 249692
2401000 2496.92 249692
2401100 2496.92 249692
2401200 2496.92 249692
2401300 2496.92 249692
2401400 2496.92 249692
2401500 2496.92 249692
2401600 2496.92 249692
2401700 2496.92 249692
2401800 2496.92 249692
2401900 2496.92 249692
2402000 2496.92 249692
2402100 2496.92 249692
2402200 2496.92 249692
2402300 2496.92 249692
2402400 2496.92 249692
2402500 2496.92 249692
2402600 2496.92 249692
2402700 2496.92 249692
2402800 2496.92 249692
2402900 2496.92 249692
2403000 2496.92 249692
2403100 2496.92 249692
2403200 2496.92 249692
2403300 2496.92 249692
2403400 2496.92 249692
2403500 2496.92 249692
2403600 2496.92 249692
2403700 2496.92 249692
2403800 2496.92 249692
2403900 2496.92 249692
2404000 2496.92 249692
2404100 2496.92 249692
2404200 2496.92 249692
2404300 2496.92 249692
2404400 2496.92 249692
2404500 2496.92 249692
2404600 2496.92 249692
2404700 2496.92 249692
2404800 2496.92 249692
2404900 2496.92 249692
2405000 2496.92 249692
2405100 2496.92 249692
2405200 2496.92 249692
2405300 2496.92 249692
2405400 2496.92 249692
2405500 2496.92 249692
2405600 2496.92 249692
2405700 2496.92 249692
2405800 2496.92 249692
2405900 2496.92 249692
2406000 2496.92 249692
2406100 2496.92 249692
2406200 2496.92 249692
2406300 2496.92 249692
2406400 2496.92 249692
2406500 2496.92 249692
2406600 2496.92 249692
2406700 2496.92 249692
2406800 2496.92 249692
2406900 2496.92 249692
2407000 2496.92 249692
2407100 2496.92 249692
2407200 2496.92 249692
2407300 2496.92 249692
2407400 2496.92 249692
2407500 2496.92 249692
2407600 2496.92 249692
2407700 2496.92 249692
2407800 2496.92 249692
2407900 2496.92 249692
2408000 2496.92 249692
2408100 2496.92 249692
2408200 2496.92 249692
2408300 2496.92 249692
2408400 2496.92 249692
2408500 2496.92 249692
2408600 2496.92 249692
2408700 2496.92 249692
2408800 2496.92 249692
2408900 2496.92 249692
2409000 2496.92 249692
2409100 2496.92 249692
2409200 2496.92 249692
2409300 2496.92 249692
2409400 2496.92 249692
2409500 2496.92 249692
2409600 2496.92 249692
2409700 2496.92 249692
2409800 2496.92 249692
2409900 2496.92 249692
2410000 2496.92 249692
2410100 2496.92 249692
2410200 2496.92 249692
2410300 2496.92 249692
2410400 2496.92 249692
2410500 2496.92 249692
2410600 2496.92 249692
2410700 2496.92 249692
2410800 2496.92 249692
2410900 2496.92 249692
2411000 2496.92 249692
2411100 2496.92 249692
2411200 2496.92 249692
2411300 2496.92 249692
2411400 2496.92 249692
2411500 2496.92 249692
2411600 2496.92 249692
2411700 2496.92 249692
2411800 2496.92 249692
2411900 2496.92 249692
2412000 2496.92 249692
2412100 2496.92 249692
2412200 2496.92 249692
2412300 2496.92 249692
2412400 2496.92 249692
2412500 2496.92 249692
2412600 2496.92 249692
2412700 2496.92 249692
2412800 2496.92 249692
2412900 2496.92 249692
2413000 2496.92 249692
2413100 2496.92 249692
2413200 2496.92 249692
2413300 2496.92 249692
2413400 2496.92 249692
2413500 2496.92 249692
2413600 2496.92 249692
2413700 2496.92 249692
2413800 2496.92 249692
2413900 2496.92 249692
2414000 2496.92 249692
2414100 2496.92 249692
2414200 2496.92 249692
2414300 2496.92 249692
2414400 2496.92 249692
2414500 2496.92 249692
2414600 2496.92 249692
2414700 2496.92 249692
2414800 2496.92 249692
2414900 2496.92 249692
2415000 2496.92 249692
2415100 2496.92 249692
2415200 2496.92 249692
2415300 2496.92 249692
2415400 2496.92 249692
2415500 2496.92 249692
2415600 2496.92 249692
2415700 2496.92 249692
2415800 2496.92 249692
2415900 2496.92 249692
2416000 2496.92 249692
2416100 2496.92 249692
2416200 2496.92 249692
2416300 2496.92 249692
2416400 2496.92 249692
2416500 2496.92 249692
2416600 2496.92 249692
2416700 2496.92 249692
2416800 2496.92 249692
2416900 2496.92 249692
2417000 2496.92 249692
2417100 2496.92 249692
2417200 2496.92 249692
2417300 2496.92 249692
2417400 2496.92 249692
2417500 2496.92 249692
2417600 2496.92 249692
2417700 2496.92 249692
2417800 2496.92 249692
2417900 2496.92 249692
2418000 2496.92 249692
2418100 2496.92 249692
2418200 2496.92 249692
2418300 2496.92 249692
2418400 2496.92 249692
2418500 2496.92 249692
2418600 2496.92 249692
2418700 2496.92 249692
2418800 2496.92 249692
2418900 2496.92 249692
2419000 2496.92 249692
2419100 2496.92 249692
2419200 2496.92 249692
2419300 2496.92 249692
2419400 2496.92 249692
2419500 2496.92 249692
2419600 2496.92 249692
2419700 2496.92 249692
2419800 2496.92 249692
2419900 2496.92 249692
2420000 2496.92 249692
2420100 2496.92 249692
2420200 2496.92 249692
2420300 2496.92 249692
2420400 2496.92 249692
2420500 2496.92 249692
2420600 2496.92 249692
2420700 2496.92 249692
2420800 2496.92 249692
2420900 2496.92 249692
2421000 2496.92 249692
2421100 2496.92 249692
2421200 2496.92 249692
2421300 2496.92 249692
2421400 2496.92 249692
2421500 2496.92 249692
2421600 2496.92 249692
2421700 2496.92 249692
2421800 2496.92 249692
2421900 2496.92 249692
2422000 2496.92 249692
2422100 2496.92 249692
2422200 2496.92 249692
2422300 2496.92 249692
2422400 2496.92 249692
2422500 2496.92 249692
2422600 2496.92 249692
2422700 2496.92 249692
2422800 2496.92 249692
2422900 2496.92 249692
2423000 2496.92 249692
2423100 2496.92 249692
2423200 2496.92 249692
2423300 2496.92 249692
2423400 2496.92 249692
2423500 2496.92 249692
2423600 2496.92 249692
2423700 2496.92 249692
2423800 2496.92 249692
2423900 2496.92 249692
2424000 2496.92 249692
2424100 2496.92 249692
2424200 2496.92 249692
2424300 2496.92 249692
2424400 2496.92 249692
2424500 2496.92 249692
2424600 2496.92 249692
2424700 2496.92 249692
2424800 2496.92 249692
2424900 2496.92 249692
2425000 2496.92 249692
2425100 2496.92 249692
2425200 2496.92 249692
2425300 2496.92 249692
2425400 2496.92 249692
2425500 2496.92 249692
2425600 2496.92 249692
2425700 2496.92 249692
2425800 2496.92 249692
2425900 2496.92 249692
2426000 2496.92 249692
2426100 2496.92 249692
2426200 2496.92 249692
2426300 2496.92 249692
2426400 2496.92 249692
2426500 2496.92 249692
2426600 2496.92 249692
2426700 2496.92 249692
2426800 2496.92 249692
2426900 2496.92 249692
2427000 2496.92 249692
2427100 2496.92 249692
2427200 2496.92 249692
2427300 2496.92 249692
2427400 2496.92 249692
2427500 2496.92 249692
2427600 2496.92 249692
2427700 2496.92 249692
2427800 2496.92 249692
2427900 2496.92 249692
2428000 2496.92 249692
2428100 2496.92 249692
2428200 2496.92 249692
2428300 2496.92 249692
2428400 2496.92 249692
2428500 2496.92 249692
2428600 2496.92 249692
2428700 2496.92 249692
2428800 2496.92 249692
2428900 2496.92 249692
2429000 2496.92 249692
2429100 2496.92 249692
2429200 2496.92 249692
2429300 2496.92 249692
2429400 2496.92 249692
2429500 2496.92 249692
2429600 2496.92 249692
2429700 2496.92 249692
2429800 2496.92 249692
2429900 2496.92 249692
2430000 2496.92 249692
2430100 2496.92 249692
2430200 2496.92 249692
2430300 2496.92 249692
2430400 2496.92 249692
2430500 2496.92 249692
2430600 2496.92 249692
2430700 2496.92 249692
2430800 2496.92 249692
2430900 2496.92 249692
2431000 2496.92 249692
2431100 2496.92 249692
2431200 2496.92 249692
2431300 2496.92 249692
2431400 2496.92 249692
2431500 2496.92 249692
2431600 2496.92 249692
2431700 2496.92 249692
2431800 2496.92 249692
2431900 2496.92 249692
2432000 2496.92 249692
2432100 2496.92 249692
2432200 2496.92 249692
2432300 2496.92 249692
2432400 2496.92 249692
2432500 2496.92 249692
2432600 2496.92 249692
2432700 2496.92 249692
2432800 2496.92 249692
2432900 2496.92 249692
2433000 2496.92 249692
2433100 2496.92 249692
2433200 2496.92 249692
2433300 2496.92 249692
2433400 2496.92 249692
2433500 2496.92 249692
2433600 2496.92 249692
2433700 2496.92 249692
2433800 2496.92 249692
2433900 2496.92 249692
2434000 2496.92 249692
2434100 2496.92 249692
2434200 2496.92 249692
2434300 2496.92 249692
2434400 2496.92 249692
2434500 2496.92 249692
2434600 2496.92 249692
2434700 2496.92 249692
2434800 2496.92 249692
2434900 2496.92 249692
2435000 2496.92 249692
2435100 2496.92 249692
2435200 2496.92 249692
2435300 2496.92 249692
2435400 2496.92 249692
2435500 2496.92 249692
2435600 2496.92 249692
2435700 2496.92 249692
2435800 2496.92 249692
2435900 2496.92 249692
2436000 2496.92 249692
2436100 2496.92 249692
2436200 2496.92 249692
2436300 2496.92 249692
2436400 2496.92 249692
2436500 2496.92 249692
2436600 2496.92 249692
2436700 2496.92 249692
2436800 2496.92 249692
2436900 2496.92 249692
2437000 2496.92 249692
2437100 2496.92 249692
2437200 2496.92 249692
2437300 2496.92 249692
2437400 2496.92 249692
2437500 2496.92 249692
2437600 2496.92 249692
2437700 2496.92 249692
2437800 2496.92 249692
2437900 2496.92 249692
2438000 2496.92 249692
2438100 2496.92 249692
2438200 2496.92 249692
2438300 2496.92 249692
2438400 2496.92 249692
2438500 2496.92 249692
2438600 2496.92 249692
2438700 2496.92 249692
2438800 2496.92 249692
2438900 2496.92 249692
2439000 2496.92 249692
2439100 2496.92 249692
2439200 2496.92 249692
2439300 2496.92 249692
2439400 2496.92 249692
2439500 2496.92 249692
2439600 2496.92 249692
2439700 2496.92 249692
2439800 2496.92 249692
2439900 2496.92 249692
2440000 2496.92 249692
2440100 2496.92 249692
2440200 2496.92 249692
2440300 2496.92 249692
2440400 2496.92 249692
2440500 2496.92 249692
2440600 2496.92 249692
2440700 2496.92 249692
2440800 2496.92 249692
2440900 2496.92 249692
2441000 2496.92 249692
2441100 2496.92 249692
2441200 2496.92 249692
2441300 2496.92 249692
2441400 2496.92 249692
2441500 2496.92 249692
2441600 2496.92 249692
2441700 2496.92 249692
2441800 2496.92 249692
2441900 2496.92 249692
2442000 2496.92 249692
2442100 2496.92 249692
2442200 2496.92 249692
2442300 2496.92 249692
2442400 2496.92 249692
2442500 2496.92 249692
2442600 2496.92 249692
2442700 2496.92 249692
2442800 2496.92 249692
2442900 2496.92 249692
2443000 2496.92 249692
2443100 2496.92 249692
2443200 2496.92 249692
2443300 2496.92 249692
2443400 2496.92 249692
2443500 2496.92 249692
2443600 2496.92 249692
2443700 2496.92 249692
2443800 2496.92 249692
2443900 2496.92 249692
2444000 2496.92 249692
2444100 2496.92 249692
2444200 2496.92 249692
2444300 2496.92 249692
2444400 2496.92 249692
2444500 2496.92 249692
2444600 2496.92 249692
2444700 2496.92 249692
2444800 2496.92 249692
2444900 2496.92 249692
2445000 2496.92 249692
2445100 2496.92 249692
2445200 2496.92 249692
2445300 2496.92 249692
2445400 2496.92 249692
2445500 2496.92 249692
2445600 2496.92 249692
2445700 2496.92 249692
2445800 2496.92 249692
2445900 2496.92 249692
2446000 2496.92 249692
2446100 2496.92 249692
2446200 2496.92 249692
2446300 2496.92 249692
2446400 2496.92 249692
2446500 2496.92 249692
2446600 2496.92 249692
2446700 2496.92 249692
2446800 2496.92 249692
2446900 2496.92 249692
2447000 2496.92 249692
2447100 2496.92 249692
2447200 2496.92 249692
2447300 2496.92 249692
2447400 2496.92 249692
2447500 2496.92 249692
2447600 2496.92 249692
2447700 2496.92 249692
2447800 2496.92 249692
2447900 2496.92 249692
2448000 2496.92 249692
2448100 2496.92 249692
2448200 2496.92 249692
2448300 2496.92 249692
2448400 2496.92 249692
2448500 2496.92 249692
2448600 2496.92 249692
2448700 2496.92 249692
2448800 2496.92 249692
2448900 2496.92 249692
2449000 2496.92 249692
2449100 2496.92 249692
2449200 2496.92 249692
2449300 2496.92 249692
2449400 2496.92 249692
2449500 2496.92 249692
2449600 2496.92 249692
2449700 2496.92 249692
2449800 2496.92 249692
2449900 2496.92 249692
2450000 2496.92 249692
2450100 2496.92 249692
2450200 2496.92 249692
2450300 2496.92 249692
2450400 2496.92 249692
2450500 2496.92 249692
2450600 2496.92 249692
2450700 2496.92 249692
2450800 2496.92 249692
2450900 2496.92 249692
2451000 2496.92 249692
2451100 2496.92 249692
2451200 2496.92 249692
2451300 2496.92 249692
2451400 2496.92 249692
2451500 2496.92 249692
2451600 2496.92 249692
2451700 2496.92 249692
2451800 2496.92 249692
2451900 2496.92 249692
2452000 2496.92 249692
2452100 2496.92 249692
2452200 2496.92 249692
2452300 2496.92 249692
2452400 2496.92 249692
2452500 2496.92 249692
2452600 2496.92 249692
2452700 2496.92 249692
2452800 2496.92 249692
2452900 2496.92 249692
2453000 2496.92 249692
2453100 2496.92 249692
2453200 2496.92 249692
2453300 2496.92 249692
2453400 2496.92 249692
2453500 2496.92 249692
2453600 2496.92 249692
2453700 2496.92 249692
2453800 2496.92 249692
2453900 2496.92 249692
2454000 2496.92 249692
2454100 2496.92 249692
2454200 2496.92 249692
2454300 2496.92 249692
2454400 2496.92 249692
2454500 2496.92 249692
2454600 2496.92 249692
2454700 2496.92 249692
2454800 2496.92 249692
2454900 2496.92 249692
2455000 2496.92 249692
